"pid","trial","rule","rule_nr","rule_re","condition","trial_order","test","shape_var","colour_var","report_test"
"12","16","There are exactly two purple rocks.","9","Colour","3","1","4","1","1","2 sticks of the same colour cause radiation"
"12","16","There are exactly two purple rocks.","9","Colour","3","1","5","1","1","2 purple shapes that are the same cause radiation"
"12","16","There are exactly two purple rocks.","9","Colour","3","1","6","2","1","any 2 shapes in purple colour cause radiation"
"12","16","There are exactly two purple rocks.","9","Colour","3","1","7","2","1","2 shapes of the same colour (red) doesnt cause radiation"
"12","16","There are exactly two purple rocks.","9","Colour","3","1","8","3","1","3 shapes of purple colour cause radiation"
"12","21","There are exactly three green rocks.","14","Colour","3","2","1","1","1","NULL"
"12","21","There are exactly three green rocks.","14","Colour","3","2","2","1","1","If 3 shapes of green colour cause radiation
"
"12","21","There are exactly three green rocks.","14","Colour","3","2","3","3","1","if any shape of green (when 3 shapes) causes radiation"
"12","21","There are exactly three green rocks.","14","Colour","3","2","4","3","2","If 2 shapes of green plus one other causes radiation
"
"12","21","There are exactly three green rocks.","14","Colour","3","2","5","2","1","if only green shapes cause radiation"
"12","21","There are exactly three green rocks.","14","Colour","3","2","6","1","1","if 3 purple shapes causes radiation"
"12","21","There are exactly three green rocks.","14","Colour","3","2","7","3","1","if 3 red shapes causes radiation"
"12","21","There are exactly three green rocks.","14","Colour","3","2","8","3","3","If one of each colour causes radiation"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","1","1","1","NULL"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","2","1","2","If 2 triangles causes radiation"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","3","1","1","If 2 red triangles causes radiation"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","4","1","1","If 1 triangle causes radiation"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","5","1","1","if one shape on its own causes radiation"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","6","1","1","If one red shape causes radiation"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","7","1","1","If an odd number of red triangles causes radiation
"
"12","1","There is exactly one triangle-shaped rock.","5","Shape","3","3","8","2","3","If one of each colour causes radiation"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","1","1","1","NULL"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","2","2","3","two triangles and two the same color of blocks"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","3","1","3","only blocks "
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","4","2","1","the same colour"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","5","1","1","only one block"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","6","1","1","only one block"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","7","1","1","only one block"
"13","2","There is exactly one square-shaped rock.","6","Shape","3","1","8","1","2","two blocks checking"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","1","1","1","NULL"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","2","1","2","the same blocks"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","3","1","1","onlyblocks in the same coloru"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","4","1","1","same as last one"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","5","1","2","same as before"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","6","1","2","same as brfote"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","7","1","3","trying 3 blocks"
"13","11","There are exactly two square-shaped rocks.","12","Shape","3","2","8","1","1","only one long brick"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","1","1","1","NULL"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","2","1","1","only one long brick"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","3","1","1","3 bricks to see"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","4","1","1","3 bricks lomng"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","5","1","1","3 the same bricks"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","6","1","3","3 diffrent colour"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","7","3","2","checking possibility"
"13","21","There are exactly three stick-shaped rocks.","16","Shape","3","3","8","1","2","3 bricks 2 same color"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","1","1","1","NULL"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","2","1","1","This was shown to generate radiation in previous tests"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","3","3","1","I wanted to see if all red objects caused radiation"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","4","1","3","I wanted to see if all square rocks caused radiation"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","5","3","2","I am testing various configurations of rock to determine whether or not they produce radiation when heated"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","6","3","2","Similar to the previous test, with a different coloured triangle rock"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","7","3","3","trying selecting rocks in different orders"
"14","2","There is exactly one square-shaped rock.","6","Shape","2","1","8","2","1","First attempt without the red square"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","1","1","1","NULL"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","2","3","1","green squares work, so am testing with other shapes to see if that works also"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","3","1","3","green squares work so am testing with other colours"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","4","2","2","am testing with other colours and shapes along with green squares"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","5","1","2","removing green square entirely to see if there are any other colours or shapes which produce radiation"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","6","2","3","other coloured squares work so am testing with other shapes "
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","7","2","2","same as previous test"
"14","14","There are exactly two square-shaped rocks.","12","Shape","2","2","8","1","1","two green squares work so am adding another"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","1","1","1","NULL"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","2","1","1","three triangles work so am testing with two"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","3","1","2","trying two red triangles with another coloured triangle"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","4","1","2","the same as the previous test with a green triangle"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","5","3","1","red triangles work so am trying other red shapes to see if it produces the same effect"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","6","1","3","seeing if other shapes than triangles produce radiation"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","7","1","2","seeing if triangles of another colour also work"
"14","19","There are exactly three triangle-shaped rocks.","17","Shape","2","3","8","2","1","two triangles and a square to see if adding the square changes things"
"15","2","There is exactly one square-shaped rock.","6","Shape","3","1","1","1","1","NULL"
"15","2","There is exactly one square-shaped rock.","6","Shape","3","1","2","1","2","I want to see that if I add a random object, whether it will still cause radiation "
"15","2","There is exactly one square-shaped rock.","6","Shape","3","1","3","1","1","I want to see if it's any other square is radioactive on it's own."
